,image_path,label
7669,train_stylegan2/101686.png,1
4325,ffhq1024/18256.png,0
9530,train_stylegan2/55337.png,1
1477,ffhq1024/26526.png,0
9089,train_stylegan2/53108.png,1
5550,train_stylegan2/102186.png,1
8430,train_stylegan2/60368.png,1
9937,train_stylegan2/109260.png,1
9766,train_stylegan2/60741.png,1
3230,ffhq1024/06270.png,0
5489,train_stylegan2/58822.png,1
8604,train_stylegan2/92538.png,1
2241,ffhq1024/09770.png,0
8881,train_stylegan2/68319.png,1
3032,ffhq1024/12476.png,0
2010,ffhq1024/68002.png,0
341,ffhq1024/31060.png,0
8172,train_stylegan2/102327.png,1
2284,ffhq1024/25271.png,0
7523,train_stylegan2/51343.png,1
9871,train_stylegan2/67482.png,1
7217,train_stylegan2/83503.png,1
8043,train_stylegan2/115238.png,1
6507,train_stylegan2/69914.png,1
9636,train_stylegan2/79679.png,1
5252,train_stylegan2/63781.png,1
2710,ffhq1024/07536.png,0
8567,train_stylegan2/115645.png,1
1322,ffhq1024/10056.png,0
4361,ffhq1024/15249.png,0
2662,ffhq1024/67071.png,0
7073,train_stylegan2/55655.png,1
3608,ffhq1024/52369.png,0
9627,train_stylegan2/105158.png,1
9868,train_stylegan2/59481.png,1
5142,train_stylegan2/104625.png,1
1967,ffhq1024/55195.png,0
2015,ffhq1024/29935.png,0
8315,train_stylegan2/87759.png,1
2907,ffhq1024/51674.png,0
7588,train_stylegan2/71457.png,1
6712,train_stylegan2/85710.png,1
786,ffhq1024/66950.png,0
736,ffhq1024/09090.png,0
8367,train_stylegan2/56634.png,1
6481,train_stylegan2/64525.png,1
9523,train_stylegan2/68062.png,1
3021,ffhq1024/21078.png,0
1970,ffhq1024/15744.png,0
3030,ffhq1024/02036.png,0
9021,train_stylegan2/109609.png,1
9883,train_stylegan2/68917.png,1
7209,train_stylegan2/81232.png,1
6296,train_stylegan2/75343.png,1
1635,ffhq1024/46844.png,0
7713,train_stylegan2/78637.png,1
7661,train_stylegan2/118785.png,1
644,ffhq1024/13296.png,0
2800,ffhq1024/09836.png,0
1602,ffhq1024/42339.png,0
7409,train_stylegan2/86192.png,1
8975,train_stylegan2/92754.png,1
6886,train_stylegan2/94404.png,1
7040,train_stylegan2/72813.png,1
2926,ffhq1024/11104.png,0
3852,ffhq1024/32916.png,0
7093,train_stylegan2/113111.png,1
98,ffhq1024/49535.png,0
4227,ffhq1024/50017.png,0
1939,ffhq1024/11230.png,0
5752,train_stylegan2/50505.png,1
2949,ffhq1024/24515.png,0
6647,train_stylegan2/102147.png,1
774,ffhq1024/48002.png,0
6273,train_stylegan2/73521.png,1
5719,train_stylegan2/61739.png,1
429,ffhq1024/17343.png,0
2900,ffhq1024/26334.png,0
1549,ffhq1024/65720.png,0
1346,ffhq1024/12797.png,0
7830,train_stylegan2/63651.png,1
4477,ffhq1024/17739.png,0
6949,train_stylegan2/67186.png,1
6134,train_stylegan2/80310.png,1
4700,ffhq1024/11399.png,0
5483,train_stylegan2/98122.png,1
5672,train_stylegan2/96942.png,1
5141,train_stylegan2/115405.png,1
8823,train_stylegan2/67699.png,1
2911,ffhq1024/37103.png,0
1139,ffhq1024/62993.png,0
4479,ffhq1024/55723.png,0
204,ffhq1024/33751.png,0
8467,train_stylegan2/60545.png,1
4929,ffhq1024/02856.png,0
2751,ffhq1024/09516.png,0
1393,ffhq1024/34933.png,0
2642,ffhq1024/19513.png,0
4541,ffhq1024/34824.png,0
5146,train_stylegan2/111649.png,1
1489,ffhq1024/33579.png,0
2159,ffhq1024/27176.png,0
107,ffhq1024/17101.png,0
8051,train_stylegan2/112400.png,1
4118,ffhq1024/47265.png,0
1170,ffhq1024/05931.png,0
5709,train_stylegan2/114676.png,1
9645,train_stylegan2/64385.png,1
3837,ffhq1024/47537.png,0
7622,train_stylegan2/114616.png,1
9892,train_stylegan2/86483.png,1
2192,ffhq1024/32105.png,0
4299,ffhq1024/34464.png,0
3300,ffhq1024/51671.png,0
8288,train_stylegan2/81267.png,1
6671,train_stylegan2/66368.png,1
3796,ffhq1024/45754.png,0
4748,ffhq1024/17619.png,0
4646,ffhq1024/68952.png,0
1248,ffhq1024/60318.png,0
5287,train_stylegan2/119090.png,1
2392,ffhq1024/32583.png,0
9512,train_stylegan2/71161.png,1
3063,ffhq1024/17222.png,0
171,ffhq1024/12897.png,0
8351,train_stylegan2/109900.png,1
3349,ffhq1024/12931.png,0
8,ffhq1024/65308.png,0
