,image_path,label
3505,ffhq1024/00469.png,0
229,ffhq1024/61732.png,0
19711,train_stylegan2/67923.png,1
16341,train_stylegan2/111936.png,1
13666,train_stylegan2/102994.png,1
256,ffhq1024/67586.png,0
17947,train_stylegan2/103337.png,1
2135,ffhq1024/09416.png,0
18476,train_stylegan2/59072.png,1
6915,ffhq1024/40842.png,0
19203,train_stylegan2/113974.png,1
16954,train_stylegan2/79106.png,1
15549,train_stylegan2/59192.png,1
8518,ffhq1024/66950.png,0
6048,ffhq1024/01032.png,0
8831,ffhq1024/60838.png,0
467,ffhq1024/54040.png,0
17857,train_stylegan2/53413.png,1
11884,train_stylegan2/51259.png,1
4835,ffhq1024/14276.png,0
988,ffhq1024/59075.png,0
9367,ffhq1024/53189.png,0
590,ffhq1024/19610.png,0
2864,ffhq1024/02956.png,0
6718,ffhq1024/06319.png,0
15737,train_stylegan2/70135.png,1
8762,ffhq1024/63966.png,0
9855,ffhq1024/17018.png,0
2751,ffhq1024/10404.png,0
1289,ffhq1024/16592.png,0
12661,train_stylegan2/89853.png,1
1377,ffhq1024/14753.png,0
1161,ffhq1024/47965.png,0
5173,ffhq1024/37163.png,0
18142,train_stylegan2/105648.png,1
14095,train_stylegan2/102479.png,1
9790,ffhq1024/07082.png,0
16170,train_stylegan2/79366.png,1
12134,train_stylegan2/111203.png,1
2681,ffhq1024/23341.png,0
15951,train_stylegan2/68189.png,1
19949,train_stylegan2/60989.png,1
15809,train_stylegan2/107058.png,1
4340,ffhq1024/22127.png,0
3812,ffhq1024/60779.png,0
29,ffhq1024/63326.png,0
18912,train_stylegan2/96005.png,1
324,ffhq1024/30345.png,0
729,ffhq1024/20329.png,0
17845,train_stylegan2/80530.png,1
11488,train_stylegan2/101818.png,1
18851,train_stylegan2/91587.png,1
16132,train_stylegan2/102163.png,1
12016,train_stylegan2/96631.png,1
1190,ffhq1024/09663.png,0
11373,train_stylegan2/88476.png,1
15650,train_stylegan2/95881.png,1
17540,train_stylegan2/77865.png,1
18977,train_stylegan2/117712.png,1
2561,ffhq1024/31501.png,0
15721,train_stylegan2/63473.png,1
16891,train_stylegan2/74977.png,1
19298,train_stylegan2/101509.png,1
15754,train_stylegan2/58358.png,1
6731,ffhq1024/36590.png,0
5966,ffhq1024/44723.png,0
4910,ffhq1024/44914.png,0
997,ffhq1024/41444.png,0
5050,ffhq1024/20912.png,0
12952,train_stylegan2/50051.png,1
16882,train_stylegan2/52432.png,1
9313,ffhq1024/68090.png,0
803,ffhq1024/52157.png,0
13121,train_stylegan2/56316.png,1
5679,ffhq1024/31397.png,0
16722,train_stylegan2/75137.png,1
14932,train_stylegan2/96498.png,1
12224,train_stylegan2/100340.png,1
6364,ffhq1024/21707.png,0
4778,ffhq1024/44331.png,0
4576,ffhq1024/20548.png,0
10848,train_stylegan2/75753.png,1
2351,ffhq1024/01088.png,0
12268,train_stylegan2/113664.png,1
2818,ffhq1024/34755.png,0
18011,train_stylegan2/88826.png,1
7677,ffhq1024/59908.png,0
5878,ffhq1024/31243.png,0
10931,train_stylegan2/92949.png,1
