,image_path,label
46730,/home/dogoulis/WORKSPACE/data/stylegan2_new/78645.png,1
48393,/home/dogoulis/WORKSPACE/data/stylegan2_new/64894.png,1
41416,/home/dogoulis/WORKSPACE/data/stylegan2_new/97233.png,1
34506,/home/dogoulis/WORKSPACE/data/stylegan2_new/85649.png,1
43725,/home/dogoulis/WORKSPACE/data/stylegan2_new/115289.png,1
11615,/home/dogoulis/WORKSPACE/data/stylegan2_new/53832.png,1
24656,/home/dogoulis/WORKSPACE/data/stylegan2_new/92990.png,1
22411,/home/dogoulis/WORKSPACE/data/stylegan2_new/111849.png,1
936,/home/dogoulis/WORKSPACE/data/stylegan2_new/115808.png,1
56364,/home/dogoulis/WORKSPACE/data/stylegan2_new/79263.png,1
25949,/home/dogoulis/WORKSPACE/data/stylegan2_new/110754.png,1
31524,/home/dogoulis/WORKSPACE/data/stylegan2_new/77750.png,1
4678,/home/dogoulis/WORKSPACE/data/stylegan2_new/52890.png,1
16864,/home/dogoulis/WORKSPACE/data/stylegan2_new/67981.png,1
4230,/home/dogoulis/WORKSPACE/data/stylegan2_new/89717.png,1
65711,/home/dogoulis/WORKSPACE/data/stylegan2_new/65786.png,1
3787,/home/dogoulis/WORKSPACE/data/stylegan2_new/67891.png,1
31386,/home/dogoulis/WORKSPACE/data/stylegan2_new/104320.png,1
63361,/home/dogoulis/WORKSPACE/data/stylegan2_new/71283.png,1
9900,/home/dogoulis/WORKSPACE/data/stylegan2_new/105844.png,1
41122,/home/dogoulis/WORKSPACE/data/stylegan2_new/69975.png,1
2975,/home/dogoulis/WORKSPACE/data/stylegan2_new/98700.png,1
64819,/home/dogoulis/WORKSPACE/data/stylegan2_new/89149.png,1
66440,/home/dogoulis/WORKSPACE/data/stylegan2_new/75667.png,1
27905,/home/dogoulis/WORKSPACE/data/stylegan2_new/89829.png,1
51381,/home/dogoulis/WORKSPACE/data/stylegan2_new/113373.png,1
37195,/home/dogoulis/WORKSPACE/data/stylegan2_new/55074.png,1
13643,/home/dogoulis/WORKSPACE/data/stylegan2_new/82131.png,1
3767,/home/dogoulis/WORKSPACE/data/stylegan2_new/88557.png,1
58263,/home/dogoulis/WORKSPACE/data/stylegan2_new/99858.png,1
52301,/home/dogoulis/WORKSPACE/data/stylegan2_new/60381.png,1
64908,/home/dogoulis/WORKSPACE/data/stylegan2_new/59183.png,1
67084,/home/dogoulis/WORKSPACE/data/stylegan2_new/83737.png,1
32329,/home/dogoulis/WORKSPACE/data/stylegan2_new/119415.png,1
3635,/home/dogoulis/WORKSPACE/data/stylegan2_new/65456.png,1
49668,/home/dogoulis/WORKSPACE/data/stylegan2_new/74498.png,1
18544,/home/dogoulis/WORKSPACE/data/stylegan2_new/99525.png,1
48789,/home/dogoulis/WORKSPACE/data/stylegan2_new/73710.png,1
128,/home/dogoulis/WORKSPACE/data/stylegan2_new/58800.png,1
67843,/home/dogoulis/WORKSPACE/data/stylegan2_new/108391.png,1
11861,/home/dogoulis/WORKSPACE/data/stylegan2_new/58603.png,1
29660,/home/dogoulis/WORKSPACE/data/stylegan2_new/91995.png,1
15518,/home/dogoulis/WORKSPACE/data/stylegan2_new/53215.png,1
53234,/home/dogoulis/WORKSPACE/data/stylegan2_new/112270.png,1
34035,/home/dogoulis/WORKSPACE/data/stylegan2_new/112500.png,1
59654,/home/dogoulis/WORKSPACE/data/stylegan2_new/69419.png,1
34078,/home/dogoulis/WORKSPACE/data/stylegan2_new/105325.png,1
12000,/home/dogoulis/WORKSPACE/data/stylegan2_new/63600.png,1
21144,/home/dogoulis/WORKSPACE/data/stylegan2_new/59820.png,1
3284,/home/dogoulis/WORKSPACE/data/stylegan2_new/112390.png,1
59122,/home/dogoulis/WORKSPACE/data/stylegan2_new/62415.png,1
62376,/home/dogoulis/WORKSPACE/data/stylegan2_new/50733.png,1
3136,/home/dogoulis/WORKSPACE/data/stylegan2_new/118144.png,1
26023,/home/dogoulis/WORKSPACE/data/stylegan2_new/67191.png,1
62064,/home/dogoulis/WORKSPACE/data/stylegan2_new/70604.png,1
66299,/home/dogoulis/WORKSPACE/data/stylegan2_new/51677.png,1
51867,/home/dogoulis/WORKSPACE/data/stylegan2_new/71618.png,1
42198,/home/dogoulis/WORKSPACE/data/stylegan2_new/71898.png,1
7499,/home/dogoulis/WORKSPACE/data/stylegan2_new/73900.png,1
50522,/home/dogoulis/WORKSPACE/data/stylegan2_new/77126.png,1
39707,/home/dogoulis/WORKSPACE/data/stylegan2_new/85785.png,1
56111,/home/dogoulis/WORKSPACE/data/stylegan2_new/51029.png,1
23191,/home/dogoulis/WORKSPACE/data/stylegan2_new/111839.png,1
67519,/home/dogoulis/WORKSPACE/data/stylegan2_new/102839.png,1
41306,/home/dogoulis/WORKSPACE/data/stylegan2_new/96918.png,1
34602,/home/dogoulis/WORKSPACE/data/stylegan2_new/100559.png,1
35121,/home/dogoulis/WORKSPACE/data/stylegan2_new/78912.png,1
4092,/home/dogoulis/WORKSPACE/data/stylegan2_new/88633.png,1
34059,/home/dogoulis/WORKSPACE/data/stylegan2_new/114381.png,1
6065,/home/dogoulis/WORKSPACE/data/stylegan2_new/115243.png,1
54123,/home/dogoulis/WORKSPACE/data/stylegan2_new/116297.png,1
48250,/home/dogoulis/WORKSPACE/data/stylegan2_new/56040.png,1
5799,/home/dogoulis/WORKSPACE/data/stylegan2_new/83242.png,1
19485,/home/dogoulis/WORKSPACE/data/stylegan2_new/90875.png,1
52838,/home/dogoulis/WORKSPACE/data/stylegan2_new/107243.png,1
12677,/home/dogoulis/WORKSPACE/data/stylegan2_new/115048.png,1
36619,/home/dogoulis/WORKSPACE/data/stylegan2_new/90665.png,1
11645,/home/dogoulis/WORKSPACE/data/stylegan2_new/71075.png,1
32344,/home/dogoulis/WORKSPACE/data/stylegan2_new/68492.png,1
32183,/home/dogoulis/WORKSPACE/data/stylegan2_new/81655.png,1
66350,/home/dogoulis/WORKSPACE/data/stylegan2_new/69767.png,1
37509,/home/dogoulis/WORKSPACE/data/stylegan2_new/59741.png,1
66145,/home/dogoulis/WORKSPACE/data/stylegan2_new/89104.png,1
48463,/home/dogoulis/WORKSPACE/data/stylegan2_new/90870.png,1
54532,/home/dogoulis/WORKSPACE/data/stylegan2_new/82039.png,1
48209,/home/dogoulis/WORKSPACE/data/stylegan2_new/85088.png,1
22328,/home/dogoulis/WORKSPACE/data/stylegan2_new/107570.png,1
33917,/home/dogoulis/WORKSPACE/data/stylegan2_new/103016.png,1
8746,/home/dogoulis/WORKSPACE/data/stylegan2_new/100926.png,1
37152,/home/dogoulis/WORKSPACE/data/stylegan2_new/50938.png,1
67145,/home/dogoulis/WORKSPACE/data/stylegan2_new/93790.png,1
50507,/home/dogoulis/WORKSPACE/data/stylegan2_new/90250.png,1
66012,/home/dogoulis/WORKSPACE/data/stylegan2_new/95537.png,1
52303,/home/dogoulis/WORKSPACE/data/stylegan2_new/61319.png,1
13039,/home/dogoulis/WORKSPACE/data/stylegan2_new/55705.png,1
20958,/home/dogoulis/WORKSPACE/data/stylegan2_new/92570.png,1
57200,/home/dogoulis/WORKSPACE/data/stylegan2_new/99329.png,1
46957,/home/dogoulis/WORKSPACE/data/stylegan2_new/63388.png,1
58163,/home/dogoulis/WORKSPACE/data/stylegan2_new/56482.png,1
26881,/home/dogoulis/WORKSPACE/data/stylegan2_new/70587.png,1
50470,/home/dogoulis/WORKSPACE/data/stylegan2_new/68512.png,1
6184,/home/dogoulis/WORKSPACE/data/stylegan2_new/64549.png,1
13492,/home/dogoulis/WORKSPACE/data/stylegan2_new/90271.png,1
9573,/home/dogoulis/WORKSPACE/data/stylegan2_new/94517.png,1
127,/home/dogoulis/WORKSPACE/data/stylegan2_new/62486.png,1
6501,/home/dogoulis/WORKSPACE/data/stylegan2_new/96167.png,1
4129,/home/dogoulis/WORKSPACE/data/stylegan2_new/68131.png,1
42777,/home/dogoulis/WORKSPACE/data/stylegan2_new/116016.png,1
23832,/home/dogoulis/WORKSPACE/data/stylegan2_new/62624.png,1
44883,/home/dogoulis/WORKSPACE/data/stylegan2_new/80100.png,1
