,image_path,label
0,/home/dogoulis/WORKSPACE/data/progandata/001935.jpg,1
1,/home/dogoulis/WORKSPACE/data/progandata/002767.jpg,1
2,/home/dogoulis/WORKSPACE/data/progandata/003738.jpg,1
3,/home/dogoulis/WORKSPACE/data/progandata/007828.jpg,1
4,/home/dogoulis/WORKSPACE/data/progandata/004478.jpg,1
5,/home/dogoulis/WORKSPACE/data/progandata/007579.jpg,1
6,/home/dogoulis/WORKSPACE/data/progandata/002820.jpg,1
7,/home/dogoulis/WORKSPACE/data/progandata/008872.jpg,1
8,/home/dogoulis/WORKSPACE/data/progandata/009378.jpg,1
9,/home/dogoulis/WORKSPACE/data/progandata/008113.jpg,1
10,/home/dogoulis/WORKSPACE/data/progandata/000894.jpg,1
11,/home/dogoulis/WORKSPACE/data/progandata/009228.jpg,1
12,/home/dogoulis/WORKSPACE/data/progandata/009021.jpg,1
13,/home/dogoulis/WORKSPACE/data/progandata/001779.jpg,1
14,/home/dogoulis/WORKSPACE/data/progandata/005312.jpg,1
15,/home/dogoulis/WORKSPACE/data/progandata/007024.jpg,1
16,/home/dogoulis/WORKSPACE/data/progandata/004217.jpg,1
17,/home/dogoulis/WORKSPACE/data/progandata/004098.jpg,1
18,/home/dogoulis/WORKSPACE/data/progandata/005142.jpg,1
19,/home/dogoulis/WORKSPACE/data/progandata/000814.jpg,1
20,/home/dogoulis/WORKSPACE/data/progandata/005942.jpg,1
21,/home/dogoulis/WORKSPACE/data/progandata/003021.jpg,1
22,/home/dogoulis/WORKSPACE/data/progandata/009010.jpg,1
23,/home/dogoulis/WORKSPACE/data/progandata/002364.jpg,1
24,/home/dogoulis/WORKSPACE/data/progandata/004667.jpg,1
25,/home/dogoulis/WORKSPACE/data/progandata/006237.jpg,1
26,/home/dogoulis/WORKSPACE/data/progandata/006621.jpg,1
27,/home/dogoulis/WORKSPACE/data/progandata/003416.jpg,1
28,/home/dogoulis/WORKSPACE/data/progandata/009974.jpg,1
29,/home/dogoulis/WORKSPACE/data/progandata/000259.jpg,1
30,/home/dogoulis/WORKSPACE/data/progandata/009318.jpg,1
31,/home/dogoulis/WORKSPACE/data/progandata/006252.jpg,1
32,/home/dogoulis/WORKSPACE/data/progandata/004075.jpg,1
33,/home/dogoulis/WORKSPACE/data/progandata/001959.jpg,1
34,/home/dogoulis/WORKSPACE/data/progandata/000844.jpg,1
35,/home/dogoulis/WORKSPACE/data/progandata/004774.jpg,1
36,/home/dogoulis/WORKSPACE/data/progandata/007794.jpg,1
37,/home/dogoulis/WORKSPACE/data/progandata/004239.jpg,1
38,/home/dogoulis/WORKSPACE/data/progandata/008941.jpg,1
